BURLINGAME PUBLIC LIBRARY,"25,000 - 49,999",San Mateo,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), overlap",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Pacific Library Partnership,Mr.,Bradley,T.,McCulley,City Librarian,480 PRIMROSE RD.,BURLINGAME,94010,4083,(650) 558-7400,(650) 558-7400,http://www.burlingame.org/library,6.00,"4,628","250,336",Annual Count,64.00,11.74,12.74,17.14,29.89,144,"14,104.00","$4,887,552",$0,$0,"$133,093","$5,020,645",$0,$0,$0,$0,$0,"$2,520,662","$1,288,241","$3,808,903","$220,320","$21,962","$242,282","$87,983","$24,930","$355,195","$1,601,429","$5,765,527",$0,"62,122","6,077","198,187","8,946","12,180",No,0,Yes,53,814,"220,180",270,"376,711","38,050","33,569",46,24,70,"609,150","378,810","13,808","78,594","41,227",0,593,"4,624","70,538","10,808","42,930","53,738","679,688","124,276","733,426","250,336",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,"1,099","25,271",448,"20,082",179,169,10,"10,676","10,454",222,269,264,5,"9,406","8,251","1,155",75,75,0,"1,239","1,239",0,288,273,15,"1,975","1,825",150,288,273,15,"1,975","1,825",150,153,"3,751",0,0,146,"4,990","This is a combination of Adult, Children's and Teen programs. Take home felting craft project. Story summer scavenger hunt Children Summer Learning Challenge Story Walk Guide Book Homework Center October Scavenger Hunt Spooky Bingo Winter Reading Finishers February Scavenger Hunt Poetry Month Finishers April Scavenger Hunt June Scavenger Hunt Teen Summer Learning Challenge Finishers Teen Winter Reading Finishers Homework Center Teen Mentor Sessions",No,"17,866",Annual Count,"86,925","598,440",Annual Count,69,Sierra (Innovative)
BUTTE COUNTY LIBRARY,"150,000 - 499,999",Butte,County Library General Fund,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Ms.,Narinder,,Sufi,Library Director,1820 MITCHELL AVENUE,OROVILLE,95966,5387,(530) 552-5652,(530) 552-5652,https://www.buttecounty.net/528/Library,"1,675.00","7,218","259,362",Annual Count,22.00,7.50,7.50,24.00,31.50,71,"8,649.00","$3,373,779","$465,232","$120,421","$236,738","$4,196,170",$0,$0,$0,$0,$0,"$1,272,363","$597,251","$1,869,614","$96,410","$18,464","$114,874","$63,188","$5,259","$183,321","$1,849,374","$3,902,309",$0,"58,356","12,282","175,335","5,486","17,022",Yes,155,Yes,76,543,"198,617",126,"498,960","384,423","27,464",8,24,32,"633,404","285,370","48,632",105,92,55,157,256,"122,577","27,003","6,083","33,086","755,981","155,663","789,067","12,844",Annual Estimate Based on Typical Week(s),Yes,$0.25,$0.25,$0.25,"1,532","23,619",860,"18,804",503,503,0,"13,595","13,595",0,357,357,0,"5,209","5,209",0,154,154,0,635,635,0,322,319,3,"1,460","1,445",15,196,196,0,"2,720","2,720",0,8,245,0,0,7,321,"These include activities such as take-home craft bags, and passive crafting.",No,"23,530",Annual Count,"121,670","355,568",Annual Count,58,Other (please list)
CALABASAS CITY LIBRARY,"0-24,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Barbara,Lawrence,Lockwood,City Librarian,200 CIVIC CENTER WAY,CALABASAS,91302,4114,(818) 225-7616,(818) 225-7616,http://www.cityofcalabasas.com/library.html,13.00,"1,900",-1,Annual Estimate Based on Typical Week(s),19.00,4.29,4.29,8.00,12.29,50,543.00,"$2,015,649","$10,434","$2,980","$63,864","$2,092,927","$1,025,869",$0,$0,$0,"$1,025,869","$827,995","$324,936","$1,152,931","$37,994","$6,794","$44,788","$271,581","$2,846","$319,215","$310,921","$1,783,067","$1,025,869","29,838","6,117","75,316","4,440","4,443",No,0,No,0,28,"84,227",39,"381,223","13,900",113,23,23,46,"103,683","73,681",704,39,80,0,0,420,"92,255","8,184","68,535","76,719","195,938","168,974","272,657","12,133",Annual Count,No,$0.00,$0.00,$0.00,207,"4,328",123,"3,002",86,86,0,"2,402","2,402",0,37,18,19,600,449,151,34,17,17,204,121,83,47,20,27,531,271,260,3,3,0,591,591,0,1,160,20,"1,617",2,269,Craft bags for children. Story Walk,No,"4,000",Annual Estimate Based on Typical Week(s),-1,"15,000",Annual Estimate Based on Typical Week(s),21,Polaris (Innovative)
CALAVERAS COUNTY LIBRARY,"25,000 - 49,999",Calaveras,County Library General Fund,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,49-99 Cooperative Library System,Ms.,Nancy,C.,Giddens,County Librarian,1299 GOLD HUNTER ROAD,SAN ANDREAS,95249,9709,(209) 754-6510,(209) 754-6510,www.calaveraslibrary.com,"1,027.00","9,259","45,010",Annual Count,21.00,1.00,1.00,21.96,22.96,96,"9,634.00","$788,238","$103,277","$36,782","$68,291","$996,588",$0,$0,$0,$0,$0,"$522,919","$192,750","$715,669","$43,381",$814,"$44,195","$25,212","$5,069","$74,476","$237,984","$1,028,129",$0,"38,147","4,416","110,503","7,486","10,913",Yes,10,Yes,10,487,"129,409",25,"449,627","842,025","60,077",3,24,27,"84,928","39,231",50,"3,201","2,124",153,153,"2,357","17,612","3,458","17,612","21,070","102,540","38,682","123,610","5,349",Annual Estimate Based on Typical Week(s),Yes,$0.20,$0.20,$0.00,504,"7,337",389,"6,425",284,284,0,"5,059","5,059",0,105,105,0,"1,366","1,366",0,0,0,0,0,0,0,114,114,0,825,825,0,1,1,0,87,87,0,0,0,0,0,28,"2,993",Summer reading take-away book/activity packets; Healthy Bingo card; 2 pre-school craft projects. ,Yes,"6,067",Annual Estimate Based on Typical Week(s),"44,537","22,770",Annual Estimate Based on Typical Week(s),37,Symphony (SirsiDynix)
CAMARENA MEMORIAL PUBLIC LIBRARY,"25,000 - 49,999",Imperial,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Serra Cooperative Library System,Ms.,Lizeth,A,Legaspi,Library Manager,850 ENCINAS AVE.,CALEXICO,92231,2559,(760) 768-2170,(760) 768-7480,https://calexicolibrary.org,7.00,"1,100","31,280",Annual Count,4.00,1.00,1.00,3.31,4.31,41,"4,308.00","$558,563","$63,812",$0,$0,"$622,375",$0,$0,$0,$0,$0,"$255,302","$113,388","$368,690","$9,579","$2,565","$12,144","$10,504",$0,"$22,648","$116,065","$507,403","$18,000","38,091","5,439","69,448",551,648,No,0,No,0,9,"70,656",21,"175,848","227,839","28,688",3,24,27,"11,688","7,270","1,988",1,0,0,0,0,"9,072","5,492",-1,"5,492","20,760","14,564","26,252",345,Annual Count,Yes,$0.15,$0.15,$0.05,413,"7,105",234,"5,295",84,81,3,"1,232","1,213",19,150,150,0,"4,063","4,063",0,16,16,0,133,133,0,163,163,0,"1,677","1,677",0,0,0,0,0,0,0,0,0,0,0,21,595,"Provided a monthly Vintage Club packet for seniors. For two months, we were providing Lunch at the Library to go literacy bags with craft activities for children.",No,192,Annual Count,-1,-1,Annual Estimate Based on Typical Week(s),42,Sierra (Innovative)
CAMARILLO PUBLIC LIBRARY,"50,000 - 69,999",Ventura,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Mandy,,Nasr,Library Director,4101 LAS POSAS RD,CAMARILLO,93010,3799,(805) 388-5222,(805) 388-5811,http://camarillolibrary.org,19.00,"3,077","196,879",Annual Count,37.00,6.00,6.00,21.75,27.75,923,"5,037.00","$5,644,129","$93,234",$0,"$346,416","$6,083,779",$0,$0,$0,$0,$0,"$77,404","$55,161","$132,565","$180,658","$3,964","$184,622","$36,525","$171,401","$392,548","$4,740,522","$5,265,635","$128,331","80,195","10,589","174,236","9,172","20,833",No,0,No,0,573,"204,814",77,"807,722","192,164","98,190",17,23,40,"401,926","247,883","6,625",0,49,0,0,521,"120,345","25,769","29,649","55,418","522,271","175,763","577,689","72,891",Annual Count,No,,,,496,"17,052",174,"8,512",49,49,0,"2,352","2,352",0,125,125,0,"6,160","6,160",0,155,155,0,"1,094","1,094",0,167,167,0,"7,446","7,446",0,0,0,0,0,0,0,4,319,0,0,57,805,Take & Make Craft Kits,Yes,"9,760",Annual Count,"116,544","139,383",Annual Count,122,Polaris (Innovative)
CARLSBAD CITY LIBRARY,"100,000 - 149,999",San Diego,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Serra Cooperative Library System,Ms.,Suzanne,N.,Smithson,Library & Cultural Arts Director,1775 DOVE LANE,CARLSBAD,92011,4048,(442) 339-2011,(442) 339-2038,http://www.carlsbadlibrary.org,40.00,"7,803","426,470",Annual Count,174.00,25.78,25.78,75.18,100.96,236,"6,212.00","$12,330,799","$68,251",$0,"$284,065","$12,683,115",$0,$0,$0,$0,$0,"$5,084,280","$1,630,242","$6,714,522","$425,637","$121,723","$547,360","$368,294","$89,293","$1,004,947","$3,872,671","$11,592,140",$0,"95,419","8,248","234,538","18,235","16,320",Yes,10,No,0,225,"269,328",266,"47,634","19,843","7,210",22,22,44,"893,202","511,529","7,434",415,75,14,-1,"1,418","225,080","82,322","58,435","140,757","1,118,282","365,837","1,259,039","132,137",Annual Count,No,$0.00,$0.00,$0.00,"1,092","41,810",662,"28,505",375,375,0,"18,600","18,600",0,287,265,22,"9,905","9,818",87,52,37,15,"1,717","1,623",94,254,164,90,"11,103","9,388","1,715",124,121,3,485,452,33,119,"12,315",-1,-1,4,279,Pokemon Scavenger Hunt; Paint a Present Take & Make Kits using Creativebug; Krampus Escape Room; June 2023 Story Walk at local city park.,No,"31,962",Annual Count,"445,443","115,673",Annual Count,103,Symphony (SirsiDynix)
CARPINTERIA COMMUNITY LIBRARY,"0-24,999",Santa Barbara,,"Place (e.g., incorporated city or village, censusdesignated), overlap",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Black Gold Cooperative Library System,Ms.,Jody,E.,Thomas,City Librarian,5141 CARPINTERIA AVE.,CARPINTERIA,93013,2048,(805) 684-4314,(805) 684-4314,https://carpinterialibrary.org/,,"2,182","48,298",Annual Count,6.00,1.90,1.90,1.44,3.34,59,950.00,"$544,344",$0,"$5,378","$17,811","$567,533",$0,$0,$0,"$39,703","$39,703","$283,229","$71,958","$355,187","$18,791","$4,980","$23,771","$38,582","$1,467","$63,820","$148,526","$567,533","$39,703","7,308",364,"13,243",246,"2,126",No,0,Yes,12,89,"15,716",28,"190,278","2,108",403,2,23,25,"57,636","33,572","3,523","3,338","5,917",2,238,14,"23,334","5,030",562,"5,592","80,970","28,926","86,562",500,Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,461,"7,153",175,"3,166",86,86,0,"1,583","1,583",0,89,89,0,"1,583","1,583",0,12,12,0,59,59,0,259,259,0,"2,719","2,719",0,15,15,0,"1,209","1,209",0,39,"1,276",1,2,47,497,"Writers' Group meets weekly and holds open mic night; Local birdwatchers meet monthly, chess club meets weekly, ",Yes,"1,666",Annual Count,"8,200","12,723",Annual Count,3,Koha (Equinox)
CERRITOS PUBLIC LIBRARY,"25,000 - 49,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Non-affiliated,Ms.,Annie,,Hylton,City Librarian,18025 BLOOMFIELD AVE.,CERRITOS,90703,8525,(562) 916-1350,(562) 916-1342,https://www.cerritoslibrary.us/,9.00,"2,608","368,900",Annual Estimate Based on Typical Week(s),96.00,3.96,6.35,48.92,55.27,130,"3,765.00","$6,504,700","$6,500","$3,000",$0,"$6,514,200","$240,000",$0,$0,$0,"$240,000","$3,142,518","$2,678,369","$5,820,887","$206,500","$25,000","$231,500","$105,010","$22,500","$359,010","$344,390","$6,524,287","$240,000","89,796","7,883","219,402","7,704","10,906",No,0,No,0,10,"238,022",177,"163,542","3,343",659,20,17,37,"206,726","141,168","6,706",345,99,0,0,164,"8,649","9,306","11,277","20,583","215,375","29,232","235,958","45,886",Annual Count,Yes,$0.15,$0.15,$0.15,510,"14,018",397,"11,093",136,136,0,"3,518","3,518",0,261,261,0,"7,575","7,575",0,34,34,0,387,387,0,70,70,0,"1,875","1,875",0,9,9,0,663,663,0,0,0,0,0,4,397,"Craft kits, scavenger hunts",Yes,"27,712",Annual Count,"357,000","248,400",Annual Estimate Based on Typical Week(s),171,Sierra (Innovative)
CHULA VISTA PUBLIC LIBRARY,"150,000 - 499,999",San Diego,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Serra Cooperative Library System,Ms.,Joy,,Whatley,Director,365 F ST.,CHULA VISTA,91910,2697,(619) 691-5069,(619) 691-5069,http://www.chulavistalibrary.com,50.00,,"152,313",Annual Count,26.00,9.94,13.44,0.00,13.44,64,"6,859.00","$3,805,683","$25,000",$0,$0,"$3,830,683",$0,$0,$0,$0,$0,"$2,398,873","$602,927","$3,001,800","$63,524","$2,852","$66,376","$31,524","$4,731","$102,631","$575,477","$3,679,908",$0,"81,532","11,389","179,522","11,523","16,424",Yes,69,Yes,15,0,"207,553",22,"7,232","1,389",0,0,22,22,"442,898","110,143","8,122",0,0,"2,352","4,252","3,152","31,928","4,023",0,"4,023","474,826","35,951","478,849","21,598",Annual Estimate Based on Typical Week(s),No,,,,594,"13,420",447,"9,848",325,325,0,"8,325","8,325",0,122,122,0,"1,523","1,523",0,10,10,0,215,215,0,115,115,0,"1,232","1,232",0,22,22,0,"2,125","2,125",0,10,512,0,0,0,0,,Yes,"16,498",Annual Estimate Based on Typical Week(s),"322,689","9,253",Annual Estimate Based on Typical Week(s),121,Sierra (Innovative)
CITY OF COMMERCE PUBLIC LIBRARY,"0-24,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Sonia,,Bautista,Director of Library Services,5655 JILLSON ST.,COMMERCE,90040,1485,(323) 722-6660,(323) 722-6660,https://www.cocpl.org,7.00,"3,254","60,140",Annual Estimate Based on Typical Week(s),32.00,4.67,8.98,14.98,23.96,32,"1,955.00","$2,819,084","$101,535","$62,024",$0,"$2,982,643",$0,$0,$0,$0,$0,"$1,777,719","$781,428","$2,559,147","$58,555","$2,915","$61,470","$26,530",$0,"$88,000","$335,496","$2,982,643",$0,"36,378","5,307","76,871","6,810","17,066",No,16,Yes,20,10,"100,793",109,"189,253","6,964","6,111",,24,24,"41,404","15,703","4,258",505,49,0,312,10,"13,075","2,117","1,069","3,186","54,479","16,261","57,665","7,549",Annual Count,Yes,$0.25,$0.25,$0.00,696,"13,246",166,"3,644",61,61,0,636,636,0,105,96,9,"3,008","2,827",181,82,82,0,974,974,0,90,90,0,"1,448","1,448",0,358,349,9,"7,180","6,999",181,33,"1,644",0,0,12,600,Take home activities and craft kits.,Yes,"10,479",Annual Count,"56,532","5,512",Annual Estimate Based on Typical Week(s),44,Symphony (SirsiDynix)
COALINGA-HURON LIBRARY DISTRICT,"0-24,999",Fresno,Special District Library,"School District - Unified, entirety",Member of a Federation or Cooperative,School District,San Joaquin Valley Library System,Ms.,Mary,S.,Leal,Director of Library Services,305 N. FOURTH ST.,COALINGA,93210,2896,(559) 935-1676,(559) 935-1676,http://www.coalingahuronlibrary.org/,"1,100.00","3,404","33,101",Annual Count,11.00,1.00,1.00,10.00,11.00,11,193.00,"$903,951",$0,"$6,555","$127,753","$1,038,259","$709,816",$0,$0,$0,"$709,816","$526,663","$355,014","$881,677","$35,813","$1,579","$37,392",$0,$0,"$37,392","$301,075","$1,220,144","$17,814","25,115","2,421","80,263","3,895","9,785",Yes,22,Yes,23,"34,641","128,629",,"163,559","1,421",0,,22,22,"18,351","7,554",481,"11,753","16,853",150,362,135,238,"3,046",303,"3,349","18,589","3,587","21,938","6,601",Annual Count,Yes,$0.20,$0.20,$0.20,190,"6,362",109,"2,550",68,68,0,"1,791","1,791",0,41,41,0,759,759,0,36,36,0,299,299,0,18,18,0,460,460,0,27,27,0,"3,053","3,053",0,13,"2,637",0,0,0,0,No take home kits this year.,Yes,"4,387",Annual Count,"15,000",-1,,62,Horizon (SirsiDynix)
COLTON PUBLIC LIBRARY,"50,000 - 69,999",San Bernardino,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Inland Library System,Mr.,Edward,V.,Pedroza,Library Supervisor,656 N. 9TH ST.,COLTON,92324,2807,(909) 370-5083,(909) 370-5083,http://www.ci.colton.ca.us/Pages/librarywelcome.htm,18.00,"3,548","22,339",Annual Count,11.00,1.36,1.36,5.63,6.99,12,397.00,"$498,054","$57,384","$27,425",$0,"$582,863",$0,$0,$0,$0,$0,"$383,322","$31,839","$415,161","$22,710","$2,640","$25,350",$0,"$5,948","$31,298","$73,363","$519,822",$0,"22,099","5,561","74,766","5,413","5,044",No,0,No,0,0,"85,223",80,0,0,0,0,20,20,"13,529","8,297",299,0,0,0,0,0,0,402,0,402,"13,529",402,"13,931",495,Annual Count,No,$0.00,$0.00,$0.00,136,"12,507",106,"4,922",76,66,10,"3,448",923,"2,525",30,15,15,"1,474",575,899,3,3,0,75,75,0,11,11,0,189,189,0,16,9,7,"7,321","2,425","4,896",3,"1,775",7,"10,050",520,465,Storytime craft kits that are available for children to take home. ,Yes,"3,965",Annual Count,"3,355","5,005",Annual Count,24,Polaris (Innovative)
COLUSA COUNTY FREE LIBRARY,"0-24,999",Colusa,County Library General Fund,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Ms.,Stacey,,Zwald Costello,County Librarian,738 MARKET ST.,COLUSA,95932,2327,(530) 458-0372,(530) 458-7671,https://www.countyofcolusa.org/24/Library,"1,151.00","5,936","26,626",Annual Count,11.00,0.94,7.31,8.14,15.45,17,511.00,"$750,375","$41,702",$0,"$99,388","$891,465",$0,$0,$0,$0,$0,"$578,036","$276,584","$854,620","$33,938","$1,211","$35,149","$7,100","$19,380","$61,629","$24,784","$941,033","$29,601","27,625","4,318","63,082","1,304","4,601",Yes,0,No,0,0,"68,987",32,"67,369","552,008","141,761",2,21,23,"58,685","26,227",915,131,148,0,0,0,"3,326","1,658",-1,"1,658","62,011","4,984","63,669","1,326",Annual Count,Yes,$0.25,$0.25,$0.25,"1,109","6,604",812,"5,459",382,382,0,"1,543","1,543",0,430,430,0,"3,916","3,916",0,45,45,0,0,-1,0,116,116,0,336,336,0,136,136,0,809,809,0,2,150,0,0,"1,069","1,325","Programming includes weekly passive activities set out at each branch, including coloring pages, puzzles, Lego Club, Paws to Read reading program and crafts that patrons lead themselves, in groups or individually. ",Yes,"4,919",Annual Count,"7,081","3,856",Annual Estimate Based on Typical Week(s),33,Sierra (Innovative)
CONTRA COSTA COUNTY LIBRARY,"500,000+",Contra Costa,County Library with Dedicated Tax,"County or Equivalent, remainder excluding AEs of contained geographies",Member of a Federation or Cooperative,County/Parish,Pacific Library Partnership,Ms.,Alison,,McKee,Director,"777 ARNOLD DRIVE, SUITE 210",MARTINEZ,94553,3633,(925) 608-7700,(925) 646-6434,http://ccclib.org,681.00,"59,585","2,304,075",Annual Estimate Based on Typical Week(s),239.00,73.00,83.50,133.70,217.20,658,"18,062.50","$37,554,000","$297,000",$0,"$762,000","$38,613,000",$0,$0,$0,$0,$0,"$17,559,823","$8,471,033","$26,030,856","$2,105,804","$102,767","$2,208,571","$3,531,237",$0,"$5,739,808","$7,730,689","$39,501,353",$0,"521,437","57,430","987,979","28,811","67,980",Yes,15,Yes,334,409,"1,085,528",255,"306,579","64,447","31,940",21,24,45,"4,871,027","2,931,903","90,007","46,958","60,063",0,"2,639","10,570","1,869,715","2,095,064","1,624,366","3,719,430","6,740,742","5,589,145","10,460,172",-1,,No,$0.00,$0.00,$0.00,"4,765","198,432","2,817","130,136","1,670","1,653",17,"79,248","79,017",231,"1,147","1,108",39,"50,888","46,568","4,320",411,366,45,"9,271","8,734",537,"1,060",853,207,"19,075","9,918","9,157",477,465,12,"39,950","39,782",168,608,"38,915",87,"3,515",719,"83,912","""Take & Make"" crafts, scavenger hunts inside the library. ",No,"327,249",Annual Count,"4,987,988",-1,,592,CARLX (TLC)
CORONA PUBLIC LIBRARY,"150,000 - 499,999",Riverside,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), overlap",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Inland Library System,Ms.,Donna,,Finch,"Interim Director of Community Services (Parks, Recreation, and Library)",650 SOUTH MAIN ST.,CORONA,92882,3417,(951) 736-2381,(951) 736-2404,http://www.coronaca.gov/library,38.00,"2,760","216,286",Annual Count,52.00,7.00,7.00,19.97,26.97,119,"12,341.00","$2,335,524","$157,937",$0,"$31,175","$2,524,636",$0,"$216,992",$0,$0,"$216,992","$1,345,022","$402,871","$1,747,893","$100,161","$2,935","$103,096","$111,337","$6,000","$220,433","$242,227","$2,210,553",$0,"48,628","3,608","79,118","1,674","4,319",Yes,12,No,0,61,"85,184",8,"235,314",674,"39,184",3,24,27,"305,682","233,178","13,992",0,0,272,69,"58,171","18,699","24,006","531,870","555,876","324,381","574,575","880,257","14,306",Annual Count,No,,,,"1,089","24,335",388,"13,992",166,166,0,"8,953","8,953",0,222,222,0,"5,039","5,039",0,228,228,0,"1,876","1,876",0,454,454,0,"7,912","7,912",0,19,19,0,555,555,0,146,"4,471",2,771,91,"18,488","Kits, story walks",Yes,"22,316",Annual Count,"177,682","23,663",Annual Count,52,Other (please list)
